848.5389,102.4705
849.5031,102.7722
850.4673,102.9403
851.4316,103.0355
852.3959,103.0059
853.3601,102.9578
854.3243,102.9316
855.2886,102.7504
856.2529,102.8272
857.2171,103.0602
858.1813,103.1072
859.1456,103.1301
860.1099,103.0993
861.0741,103.2249
862.0383,103.2893
863.0026,103.2277
863.9669,103.2763
864.9311,103.4097
865.8953,103.4121
866.8596,103.3883
867.8239,103.3917
868.7881,103.2896
869.7523,103.2019
870.7166,103.1521
871.6808,103.2069
872.6451,103.4049
873.6093,103.4226
874.5736,103.311
875.5378,103.2626
876.5021,103.4303
877.4663,103.5415
878.4306,103.3408
879.3948,103.2958
880.3591,103.4576
881.3233,103.4084
882.2876,103.1998
883.2518,103.0609
884.2161,103.1704
885.1803,103.2542
886.1446,103.1407
887.1088,103.1555
888.0731,103.2182
889.0373,103.2302
890.0016,103.247
890.9658,103.1866
891.9301,103.1018
892.8943,103.0573
893.8586,102.9367
894.8228,102.8354
895.787,102.9163
896.7513,102.8882
897.7156,102.6757
898.6798,102.5375
899.644,102.7624
900.6083,102.9587
901.5726,102.9144
902.5368,102.7715
903.501,102.6883
904.4653,102.6671
905.4296,102.7127
906.3938,102.6194
907.358,102.4157
908.3223,102.3158
909.2866,102.1581
910.2508,101.9446
911.215,101.8077
912.1793,101.5781
913.1436,101.2853
914.1078,100.8771
915.072,100.4857
916.0363,100.3499
917.0005,100.102
917.9648,99.70274
918.929,99.22962
919.8933,98.76036
920.8575,98.15528
921.8218,97.53946
922.786,97.10287
923.7503,96.76369
924.7145,96.62986
925.6788,96.57111
926.643,96.59126
927.6073,96.81096
928.5715,97.15066
929.5358,97.3761
930.5,97.4537
931.4643,97.24896
932.4285,97.01044
933.3928,96.97834
934.357,97.45889
935.3213,98.51304
936.2855,99.46493
937.2498,100.1594
938.214,100.664
939.1783,100.9871
940.1425,101.231
941.1068,101.298
942.071,101.2068
943.0353,100.9681
943.9995,100.6476
944.9637,100.463
945.928,100.5085
946.8923,100.6561
947.8565,100.9144
948.8207,101.3067
949.785,101.6344
950.7493,101.9615
951.7135,102.1888
952.6777,102.3852
953.642,102.4456
954.6063,102.5223
955.5705,102.6526
956.5347,102.7098
957.499,102.7476
958.4633,102.7881
959.4275,102.7333
960.3917,102.7683
961.356,102.7921
962.3203,102.7024
963.2845,102.6521
964.2487,102.6384
965.213,102.6092
966.1772,102.6134
967.1415,102.5486
968.1057,102.4705
969.0699,102.5019
970.0342,102.5787
970.9985,102.46
971.9627,102.411
972.9269,102.4966
973.8912,102.3953
974.8555,102.3607
975.8197,102.4002
976.784,102.3419
977.7482,102.3659
978.7125,102.4163
979.6767,102.4234
980.641,102.3385
981.6052,102.3153
982.5695,102.3577
983.5337,102.3579
984.498,102.3555
985.4622,102.3614
986.4265,102.384
987.3907,102.3851
988.355,102.349
989.3192,102.256
990.2834,102.198
991.2477,102.1564
992.212,102.0356
993.1762,101.8176
994.1404,101.6182
995.1047,101.4913
996.069,101.5208
997.0332,101.6409
997.9974,101.8301
998.9617,102.0447
999.926,102.1875
1000.89,102.2845
1001.854,102.369
1002.819,102.3408
1003.783,102.3334
1004.747,102.3399
1005.711,102.2649
1006.676,102.2229
1007.64,102.2294
1008.604,102.2701
1009.568,102.2096
1010.533,102.1743
1011.497,102.2835
1012.461,102.3149
1013.425,102.3932
1014.39,102.5115
1015.354,102.5591
1016.318,102.5845
1017.282,102.5834
1018.247,102.5576
1019.211,102.5699
1020.175,102.6304
1021.139,102.6956
1022.104,102.7751
1023.068,102.7705
1024.032,102.6562
1024.996,102.6558
1025.961,102.7565
1026.925,102.8557
1027.889,102.7998
1028.853,102.6864
1029.818,102.7176
1030.782,102.7751
1031.746,102.8289
1032.71,102.8383
1033.675,102.7946
1034.639,102.7756
1035.603,102.8263
1036.567,102.9505
1037.532,102.9054
1038.496,102.7767
1039.46,102.7255
1040.424,102.7694
1041.389,102.7195
1042.353,102.7242
1043.317,102.8233
1044.281,102.8524
1045.246,102.8125
1046.21,102.7936
1047.174,102.8215
1048.138,102.883
1049.103,102.9013
1050.067,102.8891
1051.031,102.8295
1051.995,102.8675
1052.96,102.952
1053.924,102.9237
1054.888,102.9518
1055.852,102.9589
1056.817,102.8587
1057.781,102.8694
1058.745,102.8741
1059.709,102.8577
1060.674,102.8772
1061.638,102.7997
1062.602,102.6967
1063.566,102.7208
1064.531,102.7998
1065.495,102.8949
1066.459,102.9083
1067.423,102.8029
1068.388,102.7473
1069.352,102.6388
1070.316,102.6318
1071.28,102.7535
1072.245,102.7827
1073.209,102.6576
1074.173,102.5487
1075.137,102.5219
1076.102,102.5514
1077.066,102.5984
1078.03,102.5061
1078.994,102.3721
1079.959,102.3643
1080.923,102.4009
1081.887,102.3273
1082.851,102.199
1083.816,102.1795
1084.78,102.214
1085.744,102.1087
1086.708,102.0347
1087.673,101.9885
1088.637,101.9557
1089.601,101.9421
1090.565,101.8497
1091.53,101.6437
1092.494,101.5531
1093.458,101.542
1094.422,101.5261
1095.387,101.5291
1096.351,101.5538
1097.315,101.5204
1098.279,101.5314
1099.244,101.5707
1100.208,101.4556
1101.172,101.2937
1102.136,101.2134
1103.101,101.2192
1104.065,101.1736
1105.029,101.0441
1105.993,100.9864
1106.958,100.9744
1107.922,100.8757
1108.886,100.7326
1109.85,100.7502
1110.815,100.863
1111.779,100.8677
1112.743,100.7961
1113.707,100.7682
1114.672,100.7615
1115.636,100.6919
1116.6,100.6178
1117.564,100.5975
1118.529,100.5519
1119.493,100.5143
1120.457,100.4705
1121.421,100.4658
1122.385,100.4026
1123.35,100.3009
1124.314,100.1234
1125.278,99.92721
1126.243,99.86727
1127.207,99.81362
1128.171,99.71585
1129.135,99.57693
1130.099,99.37814
1131.064,99.20596
1132.028,99.08653
1132.992,98.92809
1133.957,98.72561
1134.921,98.46646
1135.885,98.11852
1136.849,97.86726
1137.813,97.72305
1138.778,97.51337
1139.742,97.32623
1140.706,97.1432
1141.671,96.85289
1142.635,96.50449
1143.599,96.12597
1144.563,95.77996
1145.527,95.37666
1146.492,94.82479
1147.456,94.20275
1148.42,93.612
1149.385,92.97543
1150.349,92.24348
1151.313,91.44396
1152.277,90.63148
1153.241,89.83369
1154.206,88.92076
1155.17,87.81982
1156.134,86.68282
1157.099,85.54482
1158.063,84.4267
1159.027,83.50083
1159.991,82.82257
1160.955,82.63085
1161.92,83.02747
1162.884,83.71636
1163.848,84.54966
1164.813,85.49603
1165.777,86.38886
1166.741,87.2995
1167.705,88.28508
1168.669,89.45229
1169.634,90.7541
1170.598,92.01011
1171.562,93.01703
1172.526,93.79597
1173.491,94.56377
1174.455,95.39039
1175.419,96.15655
1176.383,96.48875
1177.348,96.48888
1178.312,96.78551
1179.276,97.78435
1180.24,99.08823
1181.205,100.1429
1182.169,100.8604
1183.133,101.3175
1184.097,101.6531
1185.062,101.9415
1186.026,102.0983
1186.99,102.1864
1187.954,102.2716
1188.919,102.3591
1189.883,102.4211
1190.847,102.4342
1191.811,102.3907
1192.776,102.3983
1193.74,102.3958
1194.704,102.3711
1195.668,102.4292
1196.633,102.4185
1197.597,102.301
1198.561,102.1747
1199.525,102.1139
1200.49,102.14
1201.454,102.1973
1202.418,102.1547
1203.382,102.0411
1204.347,101.9905
1205.311,101.8872
1206.275,101.7832
1207.239,101.6919
1208.204,101.6196
1209.168,101.5633
1210.132,101.5382
1211.096,101.3242
1212.061,101.1492
1213.025,101.0847
1213.989,100.9931
1214.953,100.9035
1215.918,100.8935
1216.882,100.8652
1217.846,100.7547
1218.81,100.6662
1219.775,100.6254
1220.739,100.5121
1221.703,100.3526
1222.667,100.2276
1223.632,100.0683
1224.596,99.9039
1225.56,99.68004
1226.524,99.37236
1227.489,98.98893
1228.453,98.62321
1229.417,98.30315
1230.381,97.93373
1231.346,97.4724
1232.31,96.85268
1233.274,96.17406
1234.238,95.54938
1235.203,94.87405
1236.167,94.13258
1237.131,93.41129
1238.095,92.74548
1239.06,92.28233
1240.024,92.09517
1240.988,92.24593
1241.952,92.57519
1242.917,93.02943
1243.881,93.66432
1244.845,94.54506
1245.809,95.54495
1246.774,96.50924
1247.738,97.29226
1248.702,97.91322
1249.666,98.35405
1250.631,98.6958
1251.595,99.13081
1252.559,99.53622
1253.523,99.81855
1254.488,99.93038
1255.452,99.88522
1256.416,99.80025
1257.38,99.75217
1258.345,99.7084
1259.309,99.6371
1260.273,99.42642
1261.237,99.19743
1262.202,98.97604
1263.166,98.60716
1264.13,98.13028
1265.094,97.6255
1266.059,96.93799
1267.023,96.08585
1267.987,95.2308
1268.951,94.369
1269.916,93.57719
1270.88,93.05985
1271.844,92.83612
1272.808,92.88004
1273.773,93.23331
1274.737,93.65538
1275.701,93.96688
1276.665,94.27416
1277.63,94.69393
1278.594,95.28748
1279.558,95.97363
1280.522,96.52617
1281.487,96.70384
1282.451,96.71002
1283.415,96.64684
1284.379,96.38345
1285.344,95.98177
1286.308,95.53719
1287.272,95.15646
1288.236,94.78661
1289.201,94.44233
1290.165,94.14638
1291.129,93.88768
1292.093,93.79015
1293.058,93.77397
1294.022,93.77346
1294.986,93.84421
1295.95,93.88499
1296.915,93.92393
1297.879,94.04747
1298.843,94.22168
1299.807,94.43418
1300.772,94.65822
1301.736,94.87011
1302.7,95.14777
1303.664,95.4924
1304.629,95.76962
1305.593,96.01801
1306.557,96.3475
1307.521,96.67683
1308.486,96.99592
1309.45,97.31607
1310.414,97.60845
1311.378,97.86208
1312.343,98.06226
1313.307,98.22953
1314.271,98.42151
1315.235,98.61351
1316.2,98.76672
1317.164,98.8384
1318.128,98.8583
1319.092,98.89051
1320.057,98.97442
1321.021,99.08481
1321.985,99.15192
1322.949,99.19601
1323.914,99.21915
1324.878,99.22294
1325.842,99.24222
1326.806,99.26156
1327.771,99.28233
1328.735,99.31303
1329.699,99.30814
1330.663,99.26498
1331.628,99.23792
1332.592,99.24079
1333.556,99.16156
1334.52,99.0195
1335.484,98.85436
1336.449,98.67415
1337.413,98.52201
1338.377,98.30605
1339.342,97.95261
1340.306,97.5425
1341.27,97.15959
1342.234,96.71542
1343.198,96.20075
1344.163,95.64442
1345.127,95.02801
1346.091,94.43539
1347.056,93.91424
1348.02,93.50149
1348.984,93.27188
1349.948,93.21985
1350.912,93.30557
1351.877,93.40618
1352.841,93.49331
1353.805,93.66084
1354.77,93.94585
1355.734,94.3875
1356.698,94.97674
1357.662,95.72115
1358.626,96.58863
1359.591,97.53496
1360.555,98.4316
1361.519,99.21535
1362.484,99.90694
1363.448,100.4309
1364.412,100.7754
1365.376,101.0472
1366.34,101.3155
1367.305,101.5151
1368.269,101.5801
1369.233,101.6238
1370.198,101.658
1371.162,101.6574
1372.126,101.5887
1373.09,101.4658
1374.054,101.2886
1375.019,101.0387
1375.983,100.699
1376.947,100.2501
1377.911,99.71633
1378.876,99.05801
1379.84,98.41692
1380.804,98.04439
1381.768,98.06075
1382.733,98.31945
1383.697,98.60582
1384.661,98.74034
1385.625,98.77503
1386.59,98.94176
1387.554,99.23806
1388.518,99.56623
1389.482,99.81977
1390.447,99.94184
1391.411,99.99587
1392.375,100.0282
1393.339,100.1696
1394.304,100.3414
1395.268,100.3915
1396.232,100.3753
1397.196,100.3263
1398.161,100.2438
1399.125,100.0884
1400.089,99.92062
1401.053,99.78075
1402.018,99.55321
1402.982,99.3456
1403.946,99.27479
1404.91,99.33707
1405.875,99.50868
1406.839,99.84469
1407.803,100.2708
1408.767,100.6186
1409.732,100.8546
1410.696,101.0313
1411.66,101.1598
1412.624,101.226
1413.589,101.219
1414.553,101.1997
1415.517,101.1531
1416.481,101.0772
1417.446,100.9654
1418.41,100.8513
1419.374,100.6994
1420.338,100.4786
1421.303,100.2383
1422.267,100.0656
1423.231,99.94072
1424.195,99.84653
1425.16,99.74356
1426.124,99.63066
1427.088,99.58936
1428.052,99.52746
1429.017,99.38887
1429.981,99.21785
1430.945,99.02197
1431.909,98.78753
1432.874,98.5058
1433.838,98.24522
1434.802,98.00284
1435.766,97.80343
1436.731,97.74335
1437.695,97.8523
1438.659,98.07122
1439.623,98.33465
1440.588,98.59901
1441.552,98.87856
1442.516,99.0875
1443.48,99.15401
1444.445,99.14204
1445.409,99.05994
1446.373,98.94199
1447.337,98.80077
1448.302,98.67664
1449.266,98.63828
1450.23,98.75363
1451.194,99.05103
1452.159,99.46465
1453.123,99.9
1454.087,100.2829
1455.051,100.6186
1456.016,100.9446
1456.98,101.2029
1457.944,101.4029
1458.908,101.5297
1459.873,101.5944
1460.837,101.6886
1461.801,101.7425
1462.765,101.7537
1463.73,101.8018
1464.694,101.8267
1465.658,101.8201
1466.622,101.7794
1467.587,101.7295
1468.551,101.7445
1469.515,101.7556
1470.479,101.7247
1471.444,101.7021
1472.408,101.6729
1473.372,101.6551
1474.336,101.6816
1475.301,101.6373
1476.265,101.5873
1477.229,101.5646
1478.193,101.5492
1479.158,101.5265
1480.122,101.5035
1481.086,101.507
1482.05,101.4901
1483.015,101.4367
1483.979,101.3967
1484.943,101.336
1485.907,101.3142
1486.872,101.3127
1487.836,101.3205
1488.8,101.3201
1489.764,101.2331
1490.729,101.1254
1491.693,101.0887
1492.657,101.0689
1493.621,100.9878
1494.586,100.9095
1495.55,100.882
1496.514,100.8632
1497.478,100.8261
1498.443,100.8059
1499.407,100.7413
1500.371,100.6318
1501.335,100.5189
1502.3,100.4754
1503.264,100.4704
1504.228,100.4166
1505.192,100.3373
1506.157,100.2758
1507.121,100.1889
1508.085,100.087
1509.049,100.0139
1510.014,99.89492
1510.978,99.77025
1511.942,99.64688
1512.906,99.54668
1513.871,99.42096
1514.835,99.27473
1515.799,99.18345
1516.763,99.10215
1517.728,98.91216
1518.692,98.73289
1519.656,98.54549
1520.62,98.35806
1521.585,98.22221
1522.549,98.00861
1523.513,97.79022
1524.477,97.59454
1525.442,97.3777
1526.406,97.17885
1527.37,97.02902
1528.334,96.85072
1529.299,96.6909
1530.263,96.53622
1531.227,96.34496
1532.191,96.17523
1533.156,96.00907
1534.12,95.85298
1535.084,95.74876
1536.048,95.67468
1537.013,95.63366
1537.977,95.60801
1538.941,95.57399
1539.905,95.60384
1540.87,95.60767
1541.834,95.55081
1542.798,95.5375
1543.762,95.48856
1544.727,95.43018
1545.691,95.40371
1546.655,95.41192
1547.619,95.42128
1548.583,95.39911
1549.548,95.33759
1550.512,95.23151
1551.476,95.06241
1552.441,94.86423
1553.405,94.73657
1554.369,94.58592
1555.333,94.36713
1556.297,94.12519
1557.262,93.83619
1558.226,93.51714
1559.19,93.19422
1560.155,92.84692
1561.119,92.51395
1562.083,92.19312
1563.047,91.90005
1564.011,91.7231
1564.976,91.58016
1565.94,91.4694
1566.904,91.5011
1567.869,91.62234
1568.833,91.83337
1569.797,92.13573
1570.761,92.47999
1571.725,92.83933
1572.69,93.17806
1573.654,93.53584
1574.618,93.89045
1575.583,94.21315
1576.547,94.55582
1577.511,94.87878
1578.475,95.1776
1579.439,95.43581
1580.404,95.72333
1581.368,95.96845
1582.332,96.17856
1583.297,96.39243
1584.261,96.59747
1585.225,96.76009
1586.189,96.93177
1587.153,97.06625
1588.118,97.14466
1589.082,97.15112
1590.046,97.17401
1591.01,97.14808
1591.975,97.09196
1592.939,97.03262
1593.903,96.96156
1594.867,96.95126
1595.832,96.94286
1596.796,96.86164
1597.76,96.80994
1598.724,96.81353
1599.689,96.73366
1600.653,96.6018
1601.617,96.55437
1602.581,96.4828
1603.546,96.37531
1604.51,96.22269
1605.474,96.09417
1606.438,95.99035
1607.403,95.89697
1608.367,95.72871
1609.331,95.57604
1610.295,95.48785
1611.26,95.45753
1612.224,95.42622
1613.188,95.41991
1614.152,95.37228
1615.117,95.28638
1616.081,95.29765
1617.045,95.39488
1618.009,95.48666
1618.974,95.54564
1619.938,95.55978
1620.902,95.60309
1621.866,95.69582
1622.831,95.70862
1623.795,95.74594
1624.759,95.84365
1625.723,95.90448
1626.688,95.91495
1627.652,95.97575
1628.616,96.12319
1629.58,96.28107
1630.545,96.42703
1631.509,96.54289
1632.473,96.6124
1633.437,96.67812
1634.402,96.72629
1635.366,96.70518
1636.33,96.51506
1637.294,96.1573
1638.259,95.66949
1639.223,95.08245
1640.187,94.444
1641.151,93.83048
1642.116,93.32988
1643.08,93.00816
1644.044,92.81193
1645.008,92.72692
1645.973,92.70655
1646.937,92.79002
1647.901,92.95672
1648.865,93.12242
1649.83,93.30103
1650.794,93.47328
1651.758,93.6444
1652.722,93.90772
1653.687,94.168
1654.651,94.38612
1655.615,94.65206
1656.579,94.97363
1657.544,95.3413
1658.508,95.66927
1659.472,95.99491
1660.436,96.35551
1661.401,96.66869
1662.365,96.97684
1663.329,97.31567
1664.293,97.62915
1665.258,97.93961
1666.222,98.22074
1667.186,98.46526
1668.15,98.73148
1669.115,98.96503
1670.079,99.14775
1671.043,99.32644
1672.007,99.47495
1672.972,99.61481
1673.936,99.72955
1674.9,99.82387
1675.864,99.90681
1676.829,99.98398
1677.793,100.0489
1678.757,100.0742
1679.721,100.1107
1680.686,100.115
1681.65,100.103
1682.614,100.0252
1683.578,99.91074
1684.543,99.80714
1685.507,99.67807
1686.471,99.56576
1687.435,99.51753
1688.4,99.49551
1689.364,99.5402
1690.328,99.61538
1691.292,99.6763
1692.257,99.74483
1693.221,99.76531
1694.185,99.73818
1695.149,99.67886
1696.114,99.5567
1697.078,99.39562
1698.042,99.29784
1699.006,99.29844
1699.971,99.32201
1700.935,99.36385
1701.899,99.4791
1702.863,99.64022
1703.828,99.81904
1704.792,99.99348
1705.756,100.149
1706.72,100.2851
1707.685,100.3071
1708.649,100.2692
1709.613,100.2449
1710.577,100.1801
1711.542,100.0024
1712.506,99.73041
1713.47,99.41776
1714.434,99.04603
1715.399,98.58002
1716.363,98.08419
1717.327,97.59573
1718.291,97.09962
1719.256,96.77554
1720.22,96.67152
1721.184,96.77695
1722.148,97.04517
1723.113,97.39974
1724.077,97.86294
1725.041,98.3241
1726.005,98.77412
1726.97,99.2247
1727.934,99.63372
1728.898,99.9687
1729.862,100.2809
1730.827,100.5383
1731.791,100.7373
1732.755,100.9163
1733.719,100.9778
1734.684,100.9847
1735.648,100.9987
1736.612,101.0309
1737.576,101.0318
1738.541,101.0273
1739.505,101.0439
1740.469,101.0516
1741.433,101.0474
1742.398,101.0651
1743.362,101.0663
1744.326,101.0751
1745.29,101.125
1746.255,101.2079
1747.219,101.3395
1748.183,101.4717
1749.147,101.5555
1750.112,101.6826
1751.076,101.8791
1752.04,102.0191
1753.004,102.1352
1753.969,102.2239
1754.933,102.3207
1755.897,102.451
1756.861,102.528
1757.826,102.5475
1758.79,102.6394
1759.754,102.7099
1760.718,102.7791
1761.682,102.8535
1762.647,102.8378
1763.611,102.8315
1764.575,102.8839
1765.54,102.9354
1766.504,102.9646
1767.468,102.9484
1768.432,102.938
1769.396,102.9343
1770.361,102.9206
1771.325,102.9146
1772.289,102.9034
1773.254,102.891
1774.218,102.9112
1775.182,102.9014
1776.146,102.8439
1777.11,102.8248
1778.075,102.826
1779.039,102.8531
1780.003,102.9292
1780.968,102.9377
1781.932,102.8904
1782.896,102.9103
1783.86,102.9403
1784.824,102.9596
1785.789,103.0041
1786.753,102.9981
1787.717,102.9847
1788.682,102.9803
1789.646,102.9738
1790.61,102.9668
1791.574,102.9789
1792.538,102.9652
1793.503,102.8931
1794.467,102.8295
1795.431,102.8082
1796.396,102.7823
1797.36,102.7731
1798.324,102.791
1799.288,102.7814
1800.252,102.7778
1801.217,102.761
1802.181,102.7477
1803.145,102.7973
1804.109,102.8247
1805.074,102.8213
1806.038,102.8239
1807.002,102.8061
1807.966,102.8172
1808.931,102.8263
1809.895,102.808
1810.859,102.7942
1811.823,102.8067
1812.788,102.8081
1813.752,102.8208
1814.716,102.8815
1815.68,102.9483
1816.645,102.97
1817.609,102.9401
1818.573,102.9491
1819.537,102.989
1820.502,103.0041
1821.466,102.9843
1822.43,102.9749
1823.394,103.0013
1824.359,103.0116
1825.323,103.0216
1826.287,103.0229
1827.251,103.0048
1828.216,102.9826
1829.18,103.0044
1830.144,103.019
1831.108,103.0492
1832.073,103.0914
1833.037,103.0818
1834.001,103.0507
1834.965,103.0032
1835.93,102.9845
1836.894,103.0207
1837.858,103.0776
1838.822,103.088
1839.787,103.0596
1840.751,103.0557
1841.715,103.0792
1842.679,103.1182
1843.644,103.1228
1844.608,103.1026
1845.572,103.0863
1846.536,103.1047
1847.501,103.1067
1848.465,103.1134
1849.429,103.1375
1850.393,103.1475
1851.358,103.1268
1852.322,103.1077
1853.286,103.1352
1854.25,103.1921
1855.215,103.1822
1856.179,103.14
1857.143,103.1127
1858.107,103.1181
1859.072,103.1621
1860.036,103.2022
1861.0,103.2004
1861.964,103.1891
1862.929,103.1846
1863.893,103.2113
1864.857,103.2868
1865.821,103.2822
1866.786,103.2393
1867.75,103.2334
1868.714,103.2054
1869.678,103.1775
1870.643,103.2011
1871.607,103.2444
1872.571,103.2659
1873.535,103.2446
1874.5,103.2426
1875.464,103.2407
1876.428,103.2164
1877.392,103.1758
1878.357,103.21
1879.321,103.2499
1880.285,103.2658
1881.249,103.2643
1882.214,103.2633
1883.178,103.2599
1884.142,103.224
1885.106,103.168
1886.071,103.1775
1887.035,103.1936
1887.999,103.184
1888.963,103.2133
1889.928,103.2375
1890.892,103.2746
1891.856,103.3005
1892.82,103.2813
1893.785,103.265
1894.749,103.2995
1895.713,103.3642
1896.677,103.3741
1897.642,103.3637
1898.606,103.388
1899.57,103.3963
1900.534,103.3923
1901.499,103.3764
1902.463,103.3443
1903.427,103.3507
1904.391,103.3745
1905.356,103.3661
1906.32,103.3337
1907.284,103.3504
1908.248,103.3969
1909.213,103.4387
1910.177,103.4351
1911.141,103.4413
1912.105,103.4474
1913.07,103.4612
1914.034,103.4691
1914.998,103.4905
1915.962,103.4463
1916.927,103.4284
1917.891,103.4279
1918.855,103.4027
1919.819,103.3882
1920.784,103.3808
1921.748,103.3954
1922.712,103.4614
1923.676,103.4665
1924.641,103.4251
1925.605,103.4477
1926.569,103.4323
1927.533,103.4072
1928.498,103.4624
1929.462,103.4514
1930.426,103.4057
1931.39,103.415
1932.355,103.4369
1933.319,103.4399
1934.283,103.4671
1935.247,103.4505
1936.212,103.4488
1937.176,103.4576
1938.14,103.4479
1939.104,103.433
1940.069,103.473
1941.033,103.4739
1941.997,103.4295
1942.961,103.417
1943.926,103.4079
1944.89,103.3904
1945.854,103.3953
1946.818,103.3946
1947.783,103.4251
1948.747,103.4502
1949.711,103.4134
1950.675,103.4139
1951.64,103.4709
1952.604,103.4727
1953.568,103.4582
1954.532,103.4339
1955.497,103.4242
1956.461,103.4534
1957.425,103.4896
1958.389,103.4849
1959.354,103.4895
1960.318,103.4766
1961.282,103.46
1962.246,103.4743
1963.211,103.5063
1964.175,103.5029
1965.139,103.4479
1966.103,103.413
1967.068,103.3997
1968.032,103.4367
1968.996,103.4444
1969.96,103.4778
1970.925,103.496
1971.889,103.4505
1972.853,103.4294
1973.817,103.4318
1974.781,103.4404
1975.746,103.4214
1976.71,103.4114
1977.674,103.4328
1978.639,103.4597
1979.603,103.4767
1980.567,103.4472
1981.531,103.4439
1982.495,103.4512
1983.46,103.4057
1984.424,103.376
1985.388,103.401
1986.353,103.447
1987.317,103.4701
1988.281,103.4469
1989.245,103.4082
1990.209,103.3866
1991.174,103.3848
1992.138,103.4179
1993.102,103.4641
1994.067,103.4771
1995.031,103.4575
1995.995,103.4361
1996.959,103.4335
1997.923,103.4256
1998.888,103.4471
1999.852,103.4705
2000.816,103.4878
2001.781,103.4859
2002.745,103.4756
2003.709,103.4842
2004.673,103.462
2005.637,103.4358
2006.602,103.4206
2007.566,103.4398
2008.53,103.4734
2009.495,103.4661
2010.459,103.4272
2011.423,103.3835
2012.387,103.4063
2013.351,103.4511
2014.316,103.4822
2015.28,103.5016
2016.244,103.4718
2017.208,103.473
2018.173,103.45
2019.137,103.4319
2020.101,103.4242
2021.065,103.435
2022.03,103.4646
2022.994,103.4476
2023.958,103.4262
2024.922,103.4502
2025.887,103.4648
2026.851,103.4621
2027.815,103.4638
2028.779,103.4281
2029.744,103.4222
2030.708,103.4646
2031.672,103.5001
2032.636,103.5293
2033.601,103.4958
2034.565,103.4616
2035.529,103.474
2036.493,103.4969
